ORF,Name,Allele,Strain,Plate,Row,Column
YBR293W,VBA2,,DMA445,2,11,2
YCR024C-A,PMP1,,DMA542,2,11,3
YBR292C,,,DMA446,2,11,4
YCR023C,,,DMA543,2,11,5
YBR291C,CTP1,,DMA447,2,11,6
YCR022C,,,DMA544,2,11,7
YBR290W,BSD2,,DMA448,2,11,8
YCR021C,HSP30,,DMA545,2,11,9
YBR289W,SNF5,,DMA449,2,11,10
YCR020C-A,MAK31,,DMA546,2,11,11
YBR288C,APM3,,DMA450,2,11,12
YCR020C,PET18,,DMA547,2,11,13
YBR287W,,,DMA451,2,11,14
YCR019W,MAK32,,DMA548,2,11,15
YBR286W,APE3,,DMA452,2,11,16
YCR017C,CWH43,,DMA549,2,11,17
YBR285W,,,DMA453,2,11,18
YCR016W,,,DMA550,2,11,19
YBR284W,,,DMA454,2,11,20
YCR015C,CTO1,,DMA551,2,11,21
YBR283C,SSH1,,DMA455,2,11,22
YCR014C,POL4,,DMA552,2,11,23
YOR202W,HIS3,,DMA1,2,11,24
YOR202W,HIS3,,DMA1,2,12,1
YDL054C,MCH1,,DMA637,2,12,2
YDL173W,PAR32,,DMA734,2,12,3
YDL053C,PBP4,,DMA638,2,12,4
YDL172C,,,DMA735,2,12,5
YDL042C,SIR2,,DMA639,2,12,6
YDL171C,GLT1,,DMA736,2,12,7
YDL052C,SLC1,,DMA640,2,12,8
YDL170W,UGA3,,DMA737,2,12,9
YDL051W,LHP1,,DMA641,2,12,10
YDL169C,UGX2,,DMA738,2,12,11
YDL048C,STP4,,DMA642,2,12,12
YDL168W,SFA1,,DMA739,2,12,13
YDL050C,,,DMA643,2,12,14
YDL167C,NRP1,,DMA740,2,12,15
YDL046W,NPC2,,DMA644,2,12,16
YDL162C,,,DMA741,2,12,17
YDL041W,,,DMA645,2,12,18
YDL161W,ENT1,,DMA742,2,12,19
YDL040C,NAT1,,DMA646,2,12,20
YDL160C,DHH1,,DMA743,2,12,21
YDL039C,PRM7,,DMA647,2,12,22
YDL159W,STE7,,DMA744,2,12,23
YOR202W,HIS3,,DMA1,2,12,24
YOR202W,HIS3,,DMA1,2,13,1
YCL006C,,,DMA457,2,13,2
YCR037C,PHO87,,DMA554,2,13,3
YCL002C,,,DMA458,2,13,4
YCR036W,RBK1,,DMA555,2,13,5
YCL001W-A,,,DMA459,2,13,6
YCR034W,ELO2,,DMA556,2,13,7
YCL001W,RER1,,DMA460,2,13,8
YCR033W,SNT1,,DMA557,2,13,9
YBR301W,PAU24,,DMA461,2,13,10
YCR032W,BPH1,,DMA558,2,13,11
YBR300C,,,DMA462,2,13,12
YCR031C,RPS14A,,DMA559,2,13,13
YBR298C,MAL31,,DMA463,2,13,14
YCR030C,SYP1,,DMA560,2,13,15
YBR297W,MAL33,,DMA464,2,13,16
YCR028C-A,RIM1,,DMA561,2,13,17
YBR296C,PHO89,,DMA465,2,13,18
YCR027C,RHB1,,DMA562,2,13,19
YBR295W,PCA1,,DMA466,2,13,20
YCR026C,NPP1,,DMA563,2,13,21
YBR294W,SUL1,,DMA467,2,13,22
YCR025C,,,DMA564,2,13,23
YOR202W,HIS3,,DMA1,2,13,24
YOR202W,HIS3,,DMA1,2,14,1
YDL077C,VAM6,,DMA649,2,14,2
YDL184C,RPL41A,,DMA746,2,14,3
YDL076C,RXT3,,DMA650,2,14,4
YDL183C,,,DMA747,2,14,5
YDL074C,BRE1,,DMA651,2,14,6
YDL182W,LYS20,,DMA748,2,14,7
YDL071C,,,DMA652,2,14,8
YDL181W,INH1,,DMA749,2,14,9
YDL070W,BDF2,,DMA653,2,14,10
YDL180W,,,DMA750,2,14,11
YDL066W,IDP1,,DMA654,2,14,12
YDL179W,PCL9,,DMA751,2,14,13
YDL065C,PEX19,,DMA655,2,14,14
YDL178W,DLD2,,DMA752,2,14,15
YDL062W,,,DMA656,2,14,16
YDL177C,,,DMA753,2,14,17
YDL061C,RPS29B,,DMA657,2,14,18
YDL176W,,,DMA754,2,14,19
YDL059C,RAD59,,DMA658,2,14,20
YDL175C,AIR2,,DMA755,2,14,21
YDL056W,MBP1,,DMA659,2,14,22
YDL174C,DLD1,,DMA756,2,14,23
YOR202W,HIS3,,DMA1,2,14,24
YOR202W,HIS3,,DMA1,2,15,1
YCL025C,AGP1,,DMA469,2,15,2
YCR061W,,,DMA566,2,15,3
YCL024W,KCC4,,DMA470,2,15,4
YCR060W,TAH1,,DMA567,2,15,5
YCL023C,,,DMA471,2,15,6
YCR059C,YIH1,,DMA568,2,15,7
YCL022C,,,DMA472,2,15,8
YCR053W,THR4,,DMA569,2,15,9
YCL016C,DCC1,,DMA473,2,15,10
YCR051W,,,DMA570,2,15,11
YCL014W,BUD3,,DMA474,2,15,12
YCR050C,,,DMA571,2,15,13
YCL013W,,,DMA475,2,15,14
YCR049C,,,DMA572,2,15,15
YCL012W,,,DMA476,2,15,16
YCR048W,ARE1,,DMA573,2,15,17
YCL011C,GBP2,,DMA477,2,15,18
YCR045C,RRT12,,DMA574,2,15,19
YCL010C,SGF29,,DMA478,2,15,20
YCR044C,PER1,,DMA575,2,15,21
YCL009C,ILV6,,DMA479,2,15,22
YCR043C,,,DMA576,2,15,23
YOR202W,HIS3,,DMA1,2,15,24
YOR202W,HIS3,,DMA1,2,16,1
YOR202W,HIS3,,DMA1,2,16,2
YOR202W,HIS3,,DMA1,2,16,3
YOR202W,HIS3,,DMA1,2,16,4
YOR202W,HIS3,,DMA1,2,16,5
YOR202W,HIS3,,DMA1,2,16,6
YOR202W,HIS3,,DMA1,2,16,7
YOR202W,HIS3,,DMA1,2,16,8
YOR202W,HIS3,,DMA1,2,16,9
YOR202W,HIS3,,DMA1,2,16,10
YOR202W,HIS3,,DMA1,2,16,11
YOR202W,HIS3,,DMA1,2,16,12
YOR202W,HIS3,,DMA1,2,16,13
YOR202W,HIS3,,DMA1,2,16,14
YOR202W,HIS3,,DMA1,2,16,15
YOR202W,HIS3,,DMA1,2,16,16
YOR202W,HIS3,,DMA1,2,16,17
YOR202W,HIS3,,DMA1,2,16,18
YOR202W,HIS3,,DMA1,2,16,19
YOR202W,HIS3,,DMA1,2,16,20
YOR202W,HIS3,,DMA1,2,16,21
YOR202W,HIS3,,DMA1,2,16,22
YOR202W,HIS3,,DMA1,2,16,23
YOR202W,HIS3,,DMA1,2,16,24
YOR202W,HIS3,,DMA1,3,1,1
YOR202W,HIS3,,DMA1,3,1,2
YOR202W,HIS3,,DMA1,3,1,3
YOR202W,HIS3,,DMA1,3,1,4
YOR202W,HIS3,,DMA1,3,1,5
YOR202W,HIS3,,DMA1,3,1,6
YOR202W,HIS3,,DMA1,3,1,7
YOR202W,HIS3,,DMA1,3,1,8
YOR202W,HIS3,,DMA1,3,1,9
YOR202W,HIS3,,DMA1,3,1,10
YOR202W,HIS3,,DMA1,3,1,11
YOR202W,HIS3,,DMA1,3,1,12
YOR202W,HIS3,,DMA1,3,1,13
YOR202W,HIS3,,DMA1,3,1,14
YOR202W,HIS3,,DMA1,3,1,15
YOR202W,HIS3,,DMA1,3,1,16
YOR202W,HIS3,,DMA1,3,1,17
YOR202W,HIS3,,DMA1,3,1,18
YOR202W,HIS3,,DMA1,3,1,19
YOR202W,HIS3,,DMA1,3,1,20
YOR202W,HIS3,,DMA1,3,1,21
YOR202W,HIS3,,DMA1,3,1,22
YOR202W,HIS3,,DMA1,3,1,23
YOR202W,HIS3,,DMA1,3,1,24
YOR202W,HIS3,,DMA1,3,2,1
YDR199W,,,DMA961,3,2,2
YDR316W,OMS1,,DMA1058,3,2,3
YDR198C,RKM2,,DMA962,3,2,4
YDR315C,IPK1,,DMA1059,3,2,5
YDR193W,,,DMA963,3,2,6
YDR314C,RAD34,,DMA1060,3,2,7
YDR192C,NUP42,,DMA964,3,2,8
YDR313C,PIB1,,DMA1061,3,2,9
YDR191W,HST4,,DMA965,3,2,10
YDR312W,SSF2,,DMA1062,3,2,11
YDR186C,,,DMA966,3,2,12
YDR310C,SUM1,,DMA1063,3,2,13
YDR185C,UPS3,,DMA967,3,2,14
YDR309C,GIC2,,DMA1064,3,2,15
YDR184C,ATC1,,DMA968,3,2,16
YDR307W,PMT7,,DMA1065,3,2,17
YDR183W,PLP1,,DMA969,3,2,18
YDR306C,,,DMA1066,3,2,19
YDR181C,SAS4,,DMA970,3,2,20
YDR305C,HNT2,,DMA1067,3,2,21
YDR179W-A,,,DMA971,3,2,22
YDR304C,CPR5,,DMA1068,3,2,23
YOR202W,HIS3,,DMA1,3,2,24
YOR202W,HIS3,,DMA1,3,3,1
YDL199C,,,DMA781,3,3,2
YDR090C,,,DMA878,3,3,3
YDL197C,ASF2,,DMA782,3,3,4
YDR089W,,,DMA879,3,3,5
YDL194W,SNF3,,DMA783,3,3,6
YDR085C,AFR1,,DMA880,3,3,7
YDL192W,ARF1,,DMA784,3,3,8
YDR084C,TVP23,,DMA881,3,3,9
YDL191W,RPL35A,,DMA785,3,3,10
YDR083W,RRP8,,DMA882,3,3,11
YDL190C,UFD2,,DMA786,3,3,12
YDR080W,VPS41,,DMA883,3,3,13
YDL189W,RBS1,,DMA787,3,3,14
YDR077W,SED1,,DMA884,3,3,15
YDL188C,PPH22,,DMA788,3,3,16
YDR076W,RAD55,,DMA885,3,3,17
YDL187C,,,DMA789,3,3,18
YDR075W,PPH3,,DMA886,3,3,19
YDL186W,,,DMA790,3,3,20
YDR074W,TPS2,,DMA887,3,3,21
YDL185W,VMA1,,DMA791,3,3,22
YDR073W,SNF11,,DMA888,3,3,23
YOR202W,HIS3,,DMA1,3,3,24
YOR202W,HIS3,,DMA1,3,4,1
YDR216W,ADR1,,DMA973,3,4,2
YDR335W,MSN5,,DMA1070,3,4,3
YDR215C,,,DMA974,3,4,4
YDR334W,SWR1,,DMA1071,3,4,5
YDR214W,AHA1,,DMA975,3,4,6
YDR333C,RQC1,,DMA1072,3,4,7
YDR213W,UPC2,,DMA976,3,4,8
YDR332W,IRC3,,DMA1073,3,4,9
YDR210W,,,DMA977,3,4,10
YDR330W,UBX5,,DMA1074,3,4,11
YDR209C,,,DMA978,3,4,12
YDR329C,PEX3,,DMA1075,3,4,13
YDR207C,UME6,,DMA979,3,4,14
YDR321W,ASP1,,DMA1076,3,4,15
YDR206W,EBS1,,DMA980,3,4,16
YDR320C,SWA2,,DMA1077,3,4,17
YDR205W,MSC2,,DMA981,3,4,18
YDR319C,YFT2,,DMA1078,3,4,19
YDR203W,,,DMA982,3,4,20
YDR318W,MCM21,,DMA1079,3,4,21
YDR202C,RAV2,,DMA983,3,4,22
YDR317W,HIM1,,DMA1080,3,4,23
YOR202W,HIS3,,DMA1,3,4,24
YOR202W,HIS3,,DMA1,3,5,1
YDL216C,RRI1,,DMA793,3,5,2
YDR102C,,,DMA890,3,5,3
YDL215C,GDH2,,DMA794,3,5,4
YDR101C,ARX1,,DMA891,3,5,5
YDL214C,PRR2,,DMA795,3,5,6
YDR100W,TVP15,,DMA892,3,5,7
YDL213C,NOP6,,DMA796,3,5,8
YDR099W,BMH2,,DMA893,3,5,9
YDL211C,,,DMA797,3,5,10
YDR098C,GRX3,,DMA894,3,5,11
YDL210W,UGA4,,DMA798,3,5,12
YDR097C,MSH6,,DMA895,3,5,13
YDL206W,,,DMA799,3,5,14
YDR096W,GIS1,,DMA896,3,5,15
YDL204W,RTN2,,DMA800,3,5,16
YDR095C,,,DMA897,3,5,17
YDL203C,ACK1,,DMA801,3,5,18
YDR094W,,,DMA898,3,5,19
YDL201W,TRM8,,DMA802,3,5,20
YDR093W,DNF2,,DMA899,3,5,21
YDL200C,MGT1,,DMA803,3,5,22
YDR092W,UBC13,,DMA900,3,5,23
YOR202W,HIS3,,DMA1,3,5,24
YOR202W,HIS3,,DMA1,3,6,1
YDR233C,RTN1,,DMA985,3,6,2
YDR354W,TRP4,,DMA1082,3,6,3
YDR229W,IVY1,,DMA986,3,6,4
YDR352W,YPQ2,,DMA1083,3,6,5
YDR227W,SIR4,,DMA987,3,6,6
YDR351W,SBE2,,DMA1084,3,6,7
YDR225W,HTA1,,DMA988,3,6,8
YDR349C,YPS7,,DMA1085,3,6,9
YDR223W,CRF1,,DMA989,3,6,10
YDR348C,PAL1,,DMA1086,3,6,11
YDR222W,,,DMA990,3,6,12
YDR346C,SVF1,,DMA1087,3,6,13
YDR221W,GTB1,,DMA991,3,6,14
YDR345C,HXT3,,DMA1088,3,6,15
YDR220C,,,DMA992,3,6,16
YDR344C,,,DMA1089,3,6,17
YDR219C,MFB1,,DMA993,3,6,18
YDR340W,,,DMA1090,3,6,19
YDR218C,SPR28,,DMA994,3,6,20
YDR338C,,,DMA1091,3,6,21
YDR217C,RAD9,,DMA995,3,6,22
YDR336W,MRX8,,DMA1092,3,6,23
YOR202W,HIS3,,DMA1,3,6,24
YOR202W,HIS3,,DMA1,3,7,1
YDL232W,OST4,,DMA805,3,7,2
YDR117C,TMA64,,DMA902,3,7,3
YDL231C,BRE4,,DMA806,3,7,4
YDR116C,MRPL1,,DMA903,3,7,5
YDL230W,PTP1,,DMA807,3,7,6
YDR112W,IRC2,,DMA904,3,7,7
YDL229W,SSB1,,DMA808,3,7,8
YDR111C,ALT2,,DMA905,3,7,9
YDL227C,HO,,DMA809,3,7,10
YDR110W,FOB1,,DMA906,3,7,11
YDL226C,GCS1,,DMA810,3,7,12
YDR103W,STE5,,DMA907,3,7,13
YDL224C,WHI4,,DMA811,3,7,14
YDR109C,,,DMA908,3,7,15
YDL223C,HBT1,,DMA812,3,7,16
YDR108W,TRS85,,DMA909,3,7,17
YDL222C,FMP45,,DMA813,3,7,18
YDR107C,TMN2,,DMA910,3,7,19
YDL219W,DTD1,,DMA814,3,7,20
YDR105C,TMS1,,DMA911,3,7,21
YDL218W,,,DMA815,3,7,22
YDR104C,SPO71,,DMA912,3,7,23
YOR202W,HIS3,,DMA1,3,7,24
YOR202W,HIS3,,DMA1,3,8,1
YDR252W,BTT1,,DMA997,3,8,2
YDR372C,VPS74,,DMA1094,3,8,3
YDR251W,PAM1,,DMA998,3,8,4
YDR371W,CTS2,,DMA1095,3,8,5
YDR250C,,,DMA999,3,8,6
YDR370C,DXO1,,DMA1096,3,8,7
YDR249C,,,DMA1000,3,8,8
YDR369C,XRS2,,DMA1097,3,8,9
YDR248C,,,DMA1001,3,8,10
YDR368W,YPR1,,DMA1098,3,8,11
YDR247W,VHS1,,DMA1002,3,8,12
YDR363W-A,SEM1,,DMA1099,3,8,13
YDR245W,MNN10,,DMA1003,3,8,14
YDR363W,ESC2,,DMA1100,3,8,15
YDR244W,PEX5,,DMA1004,3,8,16
YDR360W,OPI7,,DMA1101,3,8,17
YDR241W,BUD26,,DMA1005,3,8,18
YDR359C,EAF1,,DMA1102,3,8,19
YDR239C,,,DMA1006,3,8,20
YDR358W,GGA1,,DMA1103,3,8,21
YDR234W,LYS4,,DMA1007,3,8,22
YDR357C,CNL1,,DMA1104,3,8,23
YOR202W,HIS3,,DMA1,3,8,24
YOR202W,HIS3,,DMA1,3,9,1
YDR001C,NTH1,,DMA817,3,9,2
YDR130C,FIN1,,DMA914,3,9,3
YDL243C,AAD4,,DMA818,3,9,4
YDR128W,MTC5,,DMA915,3,9,5
YDL242W,,,DMA819,3,9,6
YDR127W,ARO1,,DMA916,3,9,7
YDL241W,,,DMA820,3,9,8
YDR126W,SWF1,,DMA917,3,9,9
YDL240W,LRG1,,DMA821,3,9,10
YDR125C,ECM18,,DMA918,3,9,11
YDL239C,ADY3,,DMA822,3,9,12
YDR124W,,,DMA919,3,9,13
YDL238C,GUD1,,DMA823,3,9,14
YDR123C,INO2,,DMA920,3,9,15
YDL237W,AIM6,,DMA824,3,9,16
YDR122W,KIN1,,DMA921,3,9,17
YDL236W,PHO13,,DMA825,3,9,18
YDR121W,DPB4,,DMA922,3,9,19
YDL234C,GYP7,,DMA826,3,9,20
YDR120C,TRM1,,DMA923,3,9,21
YDL233W,MFG1,,DMA827,3,9,22
YDR119W,VBA4,,DMA924,3,9,23
YOR202W,HIS3,,DMA1,3,9,24
YOR202W,HIS3,,DMA1,3,10,1
YDR263C,DIN7,,DMA1009,3,10,2
YDR387C,,,DMA1106,3,10,3
YDR262W,,,DMA1010,3,10,4
YDR386W,MUS81,,DMA1107,3,10,5
YDR261C,EXG2,,DMA1011,3,10,6
YDR385W,EFT2,,DMA1108,3,10,7
YDR260C,SWM1,,DMA1012,3,10,8
YDR384C,ATO3,,DMA1109,3,10,9
YDR259C,YAP6,,DMA1013,3,10,10
YDR383C,NKP1,,DMA1110,3,10,11
YDR258C,HSP78,,DMA1014,3,10,12
YDR382W,RPP2B,,DMA1111,3,10,13
YDR257C,RKM4,,DMA1015,3,10,14
YDR380W,ARO10,,DMA1112,3,10,15
YDR256C,CTA1,,DMA1016,3,10,16
YDR379W,RGA2,,DMA1113,3,10,17
YDR255C,RMD5,,DMA1017,3,10,18
YDR378C,LSM6,,DMA1114,3,10,19
YDR254W,CHL4,,DMA1018,3,10,20
YDR375C,BCS1,,DMA1115,3,10,21
YDR253C,MET32,,DMA1019,3,10,22
YDR374C,PHO92,,DMA1116,3,10,23
YOR202W,HIS3,,DMA1,3,10,24
YOR202W,HIS3,,DMA1,3,11,1
YDR015C,,,DMA829,3,11,2
YDR147W,EKI1,,DMA926,3,11,3
YDR014W,RAD61,,DMA830,3,11,4
YDR146C,SWI5,,DMA927,3,11,5
YDR011W,SNQ2,,DMA831,3,11,6
YDR144C,MKC7,,DMA928,3,11,7
YDR010C,,,DMA832,3,11,8
YDR143C,SAN1,,DMA929,3,11,9
YDR009W,GAL3,,DMA833,3,11,10
YDR142C,PEX7,,DMA930,3,11,11
YDR008C,,,DMA834,3,11,12
YDR139C,RUB1,,DMA931,3,11,13
YDR007W,TRP1,,DMA835,3,11,14
YDR135C,YCF1,,DMA932,3,11,15
YDR006C,SOK1,,DMA836,3,11,16
YDR134C,,,DMA933,3,11,17
YDR005C,MAF1,,DMA837,3,11,18
YDR133C,,,DMA934,3,11,19
YDR004W,RAD57,,DMA838,3,11,20
YDR132C,,,DMA935,3,11,21
YDR003W,RCR2,,DMA839,3,11,22
YDR131C,,,DMA936,3,11,23
YOR202W,HIS3,,DMA1,3,11,24
YOR202W,HIS3,,DMA1,3,12,1
YDR279W,RNH202,,DMA1021,3,12,2
YDR403W,DIT1,,DMA1118,3,12,3
YDR278C,,,DMA1022,3,12,4
YDR402C,DIT2,,DMA1119,3,12,5
YDR277C,MTH1,,DMA1023,3,12,6
YDR401W,,,DMA1120,3,12,7
YDR276C,PMP3,,DMA1024,3,12,8
YDR400W,URH1,,DMA1121,3,12,9
YDR275W,BSC2,,DMA1025,3,12,10
YDR399W,HPT1,,DMA1122,3,12,11
YDR274C,,,DMA1026,3,12,12
YDR395W,SXM1,,DMA1123,3,12,13
YDR273W,DON1,,DMA1027,3,12,14
YDR393W,SHE9,,DMA1124,3,12,15
YDR272W,GLO2,,DMA1028,3,12,16
YDR392W,SPT3,,DMA1125,3,12,17
YDR270W,CCC2,,DMA1029,3,12,18
YDR391C,,,DMA1126,3,12,19
YDR266C,HEL2,,DMA1030,3,12,20
YDR389W,SAC7,,DMA1127,3,12,21
YDR265W,PEX10,,DMA1031,3,12,22
YDR388W,RVS167,,DMA1128,3,12,23
YOR202W,HIS3,,DMA1,3,12,24
YOR202W,HIS3,,DMA1,3,13,1
YDR056C,,,DMA841,3,13,2
YDR158W,HOM2,,DMA938,3,13,3
YDR055W,PST1,,DMA842,3,13,4
YDR157W,,,DMA939,3,13,5
YDR051C,DET1,,DMA843,3,13,6
YDR156W,RPA14,,DMA940,3,13,7
YDR049W,VMS1,,DMA844,3,13,8
YDR155C,CPR1,,DMA941,3,13,9
YDR048C,,,DMA845,3,13,10
YDR154C,,,DMA942,3,13,11
YDR025W,RPS11A,,DMA846,3,13,12
YDR153C,ENT5,,DMA943,3,13,13
YDR024W,FYV1,,DMA847,3,13,14
YDR152W,GIR2,,DMA944,3,13,15
YDR022C,ATG31,,DMA848,3,13,16
YDR151C,CTH1,,DMA945,3,13,17
YDR020C,DAS2,,DMA849,3,13,18
YDR150W,NUM1,,DMA946,3,13,19
YDR019C,GCV1,,DMA850,3,13,20
YDR149C,,,DMA947,3,13,21
YDR018C,,,DMA851,3,13,22
YDR148C,KGD2,,DMA948,3,13,23
YOR202W,HIS3,,DMA1,3,13,24
YOR202W,HIS3,,DMA1,3,14,1
YDR297W,SUR2,,DMA1033,3,14,2
YDR422C,SIP1,,DMA1130,3,14,3
YDR294C,DPL1,,DMA1034,3,14,4
YDR421W,ARO80,,DMA1131,3,14,5
YDR293C,SSD1,,DMA1035,3,14,6
YDR420W,HKR1,,DMA1132,3,14,7
YDR291W,HRQ1,,DMA1036,3,14,8
YDR419W,RAD30,,DMA1133,3,14,9
YDR289C,RTT103,,DMA1037,3,14,10
YDR415C,,,DMA1134,3,14,11
YDR287W,INM2,,DMA1038,3,14,12
YDR414C,ERD1,,DMA1135,3,14,13
YDR286C,,,DMA1039,3,14,14
YDR411C,DFM1,,DMA1136,3,14,15
YDR285W,ZIP1,,DMA1040,3,14,16
YDR410C,STE14,,DMA1137,3,14,17
YDR284C,DPP1,,DMA1041,3,14,18
YDR409W,SIZ1,,DMA1138,3,14,19
YDR282C,MRX10,,DMA1042,3,14,20
YDR408C,ADE8,,DMA1139,3,14,21
YDR281C,PHM6,,DMA1043,3,14,22
YDR406W,PDR15,,DMA1140,3,14,23
YOR202W,HIS3,,DMA1,3,14,24
YOR202W,HIS3,,DMA1,3,15,1
YDR072C,IPT1,,DMA853,3,15,2
YDR179C,CSN9,,DMA950,3,15,3
YDR071C,PAA1,,DMA854,3,15,4
YDR178W,SDH4,,DMA951,3,15,5
YDR070C,FMP16,,DMA855,3,15,6
YDR174W,HMO1,,DMA952,3,15,7
YDR068W,DOS2,,DMA856,3,15,8
YDR173C,ARG82,,DMA953,3,15,9
YDR067C,OCA6,,DMA857,3,15,10
YDR171W,HSP42,,DMA954,3,15,11
YDR066C,RTR2,,DMA858,3,15,12
YDR169C,STB3,,DMA955,3,15,13
YDR063W,AIM7,,DMA859,3,15,14
YDR165W,TRM82,,DMA956,3,15,15
YDR061W,,,DMA860,3,15,16
YDR163W,CWC15,,DMA957,3,15,17
YDR059C,UBC5,,DMA861,3,15,18
YDR162C,NBP2,,DMA958,3,15,19
YDR058C,TGL2,,DMA862,3,15,20
YDR161W,,,DMA959,3,15,21
YDR057W,YOS9,,DMA863,3,15,22
YDR159W,SAC3,,DMA960,3,15,23
YOR202W,HIS3,,DMA1,3,15,24
YOR202W,HIS3,,DMA1,3,16,1
YOR202W,HIS3,,DMA1,3,16,2
YOR202W,HIS3,,DMA1,3,16,3
YOR202W,HIS3,,DMA1,3,16,4
YOR202W,HIS3,,DMA1,3,16,5
YOR202W,HIS3,,DMA1,3,16,6
YOR202W,HIS3,,DMA1,3,16,7
YOR202W,HIS3,,DMA1,3,16,8
YOR202W,HIS3,,DMA1,3,16,9
YOR202W,HIS3,,DMA1,3,16,10
YOR202W,HIS3,,DMA1,3,16,11
YOR202W,HIS3,,DMA1,3,16,12
YOR202W,HIS3,,DMA1,3,16,13
YOR202W,HIS3,,DMA1,3,16,14
YOR202W,HIS3,,DMA1,3,16,15
YOR202W,HIS3,,DMA1,3,16,16
YOR202W,HIS3,,DMA1,3,16,17
YOR202W,HIS3,,DMA1,3,16,18
YOR202W,HIS3,,DMA1,3,16,19
YOR202W,HIS3,,DMA1,3,16,20
YOR202W,HIS3,,DMA1,3,16,21
YOR202W,HIS3,,DMA1,3,16,22
YOR202W,HIS3,,DMA1,3,16,23
YOR202W,HIS3,,DMA1,3,16,24
YOR202W,HIS3,,DMA1,4,1,1
YOR202W,HIS3,,DMA1,4,1,2
YOR202W,HIS3,,DMA1,4,1,3
YOR202W,HIS3,,DMA1,4,1,4
YOR202W,HIS3,,DMA1,4,1,5
YOR202W,HIS3,,DMA1,4,1,6
YOR202W,HIS3,,DMA1,4,1,7
YOR202W,HIS3,,DMA1,4,1,8
YOR202W,HIS3,,DMA1,4,1,9
YOR202W,HIS3,,DMA1,4,1,10
YOR202W,HIS3,,DMA1,4,1,11
YOR202W,HIS3,,DMA1,4,1,12
YOR202W,HIS3,,DMA1,4,1,13
YOR202W,HIS3,,DMA1,4,1,14
YOR202W,HIS3,,DMA1,4,1,15
YOR202W,HIS3,,DMA1,4,1,16
YOR202W,HIS3,,DMA1,4,1,17
YOR202W,HIS3,,DMA1,4,1,18
YOR202W,HIS3,,DMA1,4,1,19
YOR202W,HIS3,,DMA1,4,1,20
YOR202W,HIS3,,DMA1,4,1,21
YOR202W,HIS3,,DMA1,4,1,22
YOR202W,HIS3,,DMA1,4,1,23
YOR202W,HIS3,,DMA1,4,1,24
YOR202W,HIS3,,DMA1,4,2,1
YER056C-A,RPL34A,,DMA1345,4,2,2
YER158C,,,DMA1442,4,2,3
YER056C,FCY2,,DMA1346,4,2,4
YER156C,,,DMA1443,4,2,5
YER055C,HIS1,,DMA1347,4,2,6
YER155C,BEM2,,DMA1444,4,2,7
YER054C,GIP2,,DMA1348,4,2,8
YER153C,PET122,,DMA1445,4,2,9
YER053C,PIC2,,DMA1349,4,2,10
YER152C,,,DMA1446,4,2,11
YER052C,HOM3,,DMA1350,4,2,12
YER151C,UBP3,,DMA1447,4,2,13
YER051W,JHD1,,DMA1351,4,2,14
YER150W,SPI1,,DMA1448,4,2,15
YER049W,TPA1,,DMA1352,4,2,16
YER149C,PEA2,,DMA1449,4,2,17
YER048C,CAJ1,,DMA1353,4,2,18
YER145C,FTR1,,DMA1450,4,2,19
YER047C,SAP1,,DMA1354,4,2,20
YER144C,UBP5,,DMA1451,4,2,21
YER046W-A,,,DMA1355,4,2,22
YER143W,DDI1,,DMA1452,4,2,23
YOR202W,HIS3,,DMA1,4,2,24
YOR202W,HIS3,,DMA1,4,3,1
YDR439W,LRS4,,DMA1165,4,3,2
YEL013W,VAC8,,DMA1262,4,3,3
YDR438W,THI74,,DMA1166,4,3,4
YEL012W,UBC8,,DMA1263,4,3,5
YDR436W,PPZ2,,DMA1167,4,3,6
YEL011W,GLC3,,DMA1264,4,3,7
YDR435C,PPM1,,DMA1168,4,3,8
YEL010W,,,DMA1265,4,3,9
YDR431W,,,DMA1169,4,3,10
YEL008W,,,DMA1266,4,3,11
YDR430C,CYM1,,DMA1170,4,3,12
YEL007W,MIT1,,DMA1267,4,3,13
YDR428C,BNA7,,DMA1171,4,3,14
YEL006W,YEA6,,DMA1268,4,3,15
YDR426C,,,DMA1172,4,3,16
YEL005C,VAB2,,DMA1269,4,3,17
YDR425W,SNX41,,DMA1173,4,3,18
YEL004W,YEA4,,DMA1270,4,3,19
YDR424C,DYN2,,DMA1174,4,3,20
YEL003W,GIM4,,DMA1271,4,3,21
YDR423C,CAD1,,DMA1175,4,3,22
YEL001C,IRC22,,DMA1272,4,3,23
YOR202W,HIS3,,DMA1,4,3,24
YOR202W,HIS3,,DMA1,4,4,1
YER066W,RRT13,,DMA1357,4,4,2
YER176W,ECM32,,DMA1454,4,4,3
YER066C-A,,,DMA1358,4,4,4
YER175C,TMT1,,DMA1455,4,4,5
YER065C,ICL1,,DMA1359,4,4,6
YER174C,GRX4,,DMA1456,4,4,7
YER064C,VHR2,,DMA1360,4,4,8
YER173W,RAD24,,DMA1457,4,4,9
YER063W,THO1,,DMA1361,4,4,10
YER170W,ADK2,,DMA1458,4,4,11
YER062C,GPP2,,DMA1362,4,4,12
YER167W,BCK2,,DMA1459,4,4,13
YER061C,CEM1,,DMA1363,4,4,14
YER166W,DNF1,,DMA1460,4,4,15
YER060W-A,FCY22,,DMA1364,4,4,16
YER164W,CHD1,,DMA1461,4,4,17
YER060W,FCY21,,DMA1365,4,4,18
